date,food_id,food_name,category,quantity_sold,day_of_week,day_of_month,month,week_of_year,is_weekend,rolling_7_day,rolling_14_day
2026-06-23,5,Bread,Bakery,42,1,23,6,26,0,41.285714285714285,41.57142857142857
2026-06-24,5,Bread,Bakery,47,2,24,6,26,0,42.42857142857143,41.642857142857146
2026-06-25,5,Bread,Bakery,46,3,25,6,26,0,43.57142857142857,42.642857142857146
2026-06-26,5,Bread,Bakery,44,4,26,6,26,0,45.0,42.92857142857143
2026-06-27,5,Bread,Bakery,50,5,27,6,26,1,45.0,43.0
2026-06-28,5,Bread,Bakery,51,6,28,6,26,1,45.714285714285715,43.357142857142854
2026-06-29,5,Bread,Bakery,47,0,29,6,27,0,46.714285714285715,43.42857142857143
2026-06-30,5,Bread,Bakery,39,1,30,6,27,0,46.285714285714285,43.785714285714285
2026-07-01,5,Bread,Bakery,34,2,1,7,27,0,44.42857142857143,43.42857142857143
2026-07-02,5,Bread,Bakery,36,3,2,7,27,0,43.0,43.285714285714285
2026-07-03,5,Bread,Bakery,41,4,3,7,27,0,42.57142857142857,43.785714285714285
2026-07-04,5,Bread,Bakery,40,5,4,7,27,1,41.142857142857146,43.07142857142857
2026-07-05,5,Bread,Bakery,54,6,5,7,27,1,41.57142857142857,43.642857142857146
2026-07-06,5,Bread,Bakery,42,0,6,7,28,0,40.857142857142854,43.785714285714285
2026-07-07,5,Bread,Bakery,46,1,7,7,28,0,41.857142857142854,44.07142857142857
2026-07-08,5,Bread,Bakery,45,2,8,7,28,0,43.42857142857143,43.92857142857143
2026-07-09,5,Bread,Bakery,39,3,9,7,28,0,43.857142857142854,43.42857142857143
2026-07-10,5,Bread,Bakery,32,4,10,7,28,0,42.57142857142857,42.57142857142857
2026-07-11,5,Bread,Bakery,51,5,11,7,28,1,44.142857142857146,42.642857142857146
2026-07-12,5,Bread,Bakery,66,6,12,7,28,1,45.857142857142854,43.714285714285715
2026-07-13,5,Bread,Bakery,52,0,13,7,29,0,47.285714285714285,44.07142857142857
2026-07-14,5,Bread,Bakery,47,1,14,7,29,0,47.42857142857143,44.642857142857146
2026-07-15,5,Bread,Bakery,36,2,15,7,29,0,46.142857142857146,44.785714285714285
2026-07-16,5,Bread,Bakery,38,3,16,7,29,0,46.0,44.92857142857143
2026-07-17,5,Bread,Bakery,42,4,17,7,29,0,47.42857142857143,45.0
2026-07-18,5,Bread,Bakery,45,5,18,7,29,1,46.57142857142857,45.357142857142854
2026-07-19,5,Bread,Bakery,60,6,19,7,29,1,45.714285714285715,45.785714285714285
2026-07-20,5,Bread,Bakery,37,0,20,7,30,0,43.57142857142857,45.42857142857143
2026-07-21,5,Bread,Bakery,32,1,21,7,30,0,41.42857142857143,44.42857142857143
2026-07-22,5,Bread,Bakery,32,2,22,7,30,0,40.857142857142854,43.5
2026-07-23,5,Bread,Bakery,34,3,23,7,30,0,40.285714285714285,43.142857142857146
2026-07-24,5,Bread,Bakery,36,4,24,7,30,0,39.42857142857143,43.42857142857143
2026-07-25,5,Bread,Bakery,48,5,25,7,30,1,39.857142857142854,43.214285714285715
2026-07-26,5,Bread,Bakery,54,6,26,7,30,1,39.0,42.357142857142854
2026-07-27,5,Bread,Bakery,48,0,27,7,31,0,40.57142857142857,42.07142857142857
2026-07-28,5,Bread,Bakery,42,1,28,7,31,0,42.0,41.714285714285715
2026-07-29,5,Bread,Bakery,44,2,29,7,31,0,43.714285714285715,42.285714285714285
2026-07-30,5,Bread,Bakery,46,3,30,7,31,0,45.42857142857143,42.857142857142854
2026-07-31,5,Bread,Bakery,46,4,31,7,31,0,46.857142857142854,43.142857142857146
2025-08-01,6,Milk,Dairy,53,4,1,8,31,0,53.0,53.0
2025-08-02,6,Milk,Dairy,52,5,2,8,31,1,52.5,52.5
2025-08-03,6,Milk,Dairy,74,6,3,8,31,1,59.666666666666664,59.666666666666664
2025-08-04,6,Milk,Dairy,57,0,4,8,32,0,59.0,59.0
2025-08-05,6,Milk,Dairy,52,1,5,8,32,0,57.6,57.6
2025-08-06,6,Milk,Dairy,44,2,6,8,32,0,55.333333333333336,55.333333333333336
2025-08-07,6,Milk,Dairy,58,3,7,8,32,0,55.714285714285715,55.714285714285715
2025-08-08,6,Milk,Dairy,52,4,8,8,32,0,55.57142857142857,55.25
2025-08-09,6,Milk,Dairy,54,5,9,8,32,1,55.857142857142854,55.111111111111114
2025-08-10,6,Milk,Dairy,67,6,10,8,32,1,54.857142857142854,56.3
2025-08-11,6,Milk,Dairy,48,0,11,8,33,0,53.57142857142857,55.54545454545455
2025-08-12,6,Milk,Dairy,48,1,12,8,33,0,53.0,54.916666666666664
2025-08-13,6,Milk,Dairy,54,2,13,8,33,0,54.42857142857143,54.84615384615385
2025-08-14,6,Milk,Dairy,59,3,14,8,33,0,54.57142857142857,55.142857142857146
2025-08-15,6,Milk,Dairy,52,4,15,8,33,0,54.57142857142857,55.07142857142857
2025-08-16,6,Milk,Dairy,55,5,16,8,33,1,54.714285714285715,55.285714285714285
2025-08-17,6,Milk,Dairy,81,6,17,8,33,1,56.714285714285715,55.785714285714285
2025-08-18,6,Milk,Dairy,56,0,18,8,34,0,57.857142857142854,55.714285714285715
2025-08-19,6,Milk,Dairy,46,1,19,8,34,0,57.57142857142857,55.285714285714285
2025-08-20,6,Milk,Dairy,51,2,20,8,34,0,57.142857142857146,55.785714285714285
2025-08-21,6,Milk,Dairy,41,3,21,8,34,0,54.57142857142857,54.57142857142857
2025-08-22,6,Milk,Dairy,55,4,22,8,34,0,55.0,54.785714285714285
2025-08-23,6,Milk,Dairy,64,5,23,8,34,1,56.285714285714285,55.5
2025-08-24,6,Milk,Dairy,67,6,24,8,34,1,54.285714285714285,55.5
2025-08-25,6,Milk,Dairy,45,0,25,8,35,0,52.714285714285715,55.285714285714285
2025-08-26,6,Milk,Dairy,44,1,26,8,35,0,52.42857142857143,55.0
2025-08-27,6,Milk,Dairy,48,2,27,8,35,0,52.0,54.57142857142857
2025-08-28,6,Milk,Dairy,51,3,28,8,35,0,53.42857142857143,54.0
2025-08-29,6,Milk,Dairy,59,4,29,8,35,0,54.0,54.5
2025-08-30,6,Milk,Dairy,53,5,30,8,35,1,52.42857142857143,54.357142857142854
2025-08-31,6,Milk,Dairy,74,6,31,8,35,1,53.42857142857143,53.857142857142854
2025-09-01,6,Milk,Dairy,54,0,1,9,36,0,54.714285714285715,53.714285714285715
2025-09-02,6,Milk,Dairy,57,1,2,9,36,0,56.57142857142857,54.5
2025-09-03,6,Milk,Dairy,40,2,3,9,36,0,55.42857142857143,53.714285714285715
2025-09-04,6,Milk,Dairy,51,3,4,9,36,0,55.42857142857143,54.42857142857143
2025-09-05,6,Milk,Dairy,58,4,5,9,36,0,55.285714285714285,54.642857142857146
2025-09-06,6,Milk,Dairy,54,5,6,9,36,1,55.42857142857143,53.92857142857143
2025-09-07,6,Milk,Dairy,70,6,7,9,36,1,54.857142857142854,54.142857142857146
2025-09-08,6,Milk,Dairy,62,0,8,9,37,0,56.0,55.357142857142854
2025-09-09,6,Milk,Dairy,52,1,9,9,37,0,55.285714285714285,55.92857142857143
2025-09-10,6,Milk,Dairy,54,2,10,9,37,0,57.285714285714285,56.357142857142854
2025-09-11,6,Milk,Dairy,42,3,11,9,37,0,56.0,55.714285714285715
2025-09-12,6,Milk,Dairy,44,4,12,9,37,0,54.0,54.642857142857146
2025-09-13,6,Milk,Dairy,57,5,13,9,37,1,54.42857142857143,54.92857142857143
2025-09-14,6,Milk,Dairy,62,6,14,9,37,1,53.285714285714285,54.07142857142857
2025-09-15,6,Milk,Dairy,56,0,15,9,38,0,52.42857142857143,54.214285714285715
2025-09-16,6,Milk,Dairy,53,1,16,9,38,0,52.57142857142857,53.92857142857143
2025-09-17,6,Milk,Dairy,46,2,17,9,38,0,51.42857142857143,54.357142857142854
2025-09-18,6,Milk,Dairy,53,3,18,9,38,0,53.0,54.5
2025-09-19,6,Milk,Dairy,51,4,19,9,38,0,54.0,54.0
2025-09-20,6,Milk,Dairy,52,5,20,9,38,1,53.285714285714285,53.857142857142854
2025-09-21,6,Milk,Dairy,61,6,21,9,38,1,53.142857142857146,53.214285714285715
2025-09-22,6,Milk,Dairy,57,0,22,9,39,0,53.285714285714285,52.857142857142854
2025-09-23,6,Milk,Dairy,55,1,23,9,39,0,53.57142857142857,53.07142857142857
2025-09-24,6,Milk,Dairy,56,2,24,9,39,0,55.0,53.214285714285715
2025-09-25,6,Milk,Dairy,52,3,25,9,39,0,54.857142857142854,53.92857142857143
2025-09-26,6,Milk,Dairy,45,4,26,9,39,0,54.0,54.0
2025-09-27,6,Milk,Dairy,54,5,27,9,39,1,54.285714285714285,53.785714285714285
2025-09-28,6,Milk,Dairy,56,6,28,9,39,1,53.57142857142857,53.357142857142854
2025-09-29,6,Milk,Dairy,59,0,29,9,40,0,53.857142857142854,53.57142857142857
2025-09-30,6,Milk,Dairy,59,1,30,9,40,0,54.42857142857143,54.0
2025-10-01,6,Milk,Dairy,40,2,1,10,40,0,52.142857142857146,53.57142857142857
2025-10-02,6,Milk,Dairy,40,3,2,10,40,0,50.42857142857143,52.642857142857146
2025-10-03,6,Milk,Dairy,47,4,3,10,40,0,50.714285714285715,52.357142857142854
2025-10-04,6,Milk,Dairy,49,5,4,10,40,1,50.0,52.142857142857146
2025-10-05,6,Milk,Dairy,76,6,5,10,40,1,52.857142857142854,53.214285714285715
2025-10-06,6,Milk,Dairy,48,0,6,10,41,0,51.285714285714285,52.57142857142857
2025-10-07,6,Milk,Dairy,59,1,7,10,41,0,51.285714285714285,52.857142857142854
2025-10-08,6,Milk,Dairy,41,2,8,10,41,0,51.42857142857143,51.785714285714285
2025-10-09,6,Milk,Dairy,59,3,9,10,41,0,54.142857142857146,52.285714285714285
2025-10-10,6,Milk,Dairy,56,4,10,10,41,0,55.42857142857143,53.07142857142857
2025-10-11,6,Milk,Dairy,71,5,11,10,41,1,58.57142857142857,54.285714285714285
2025-10-12,6,Milk,Dairy,78,6,12,10,41,1,58.857142857142854,55.857142857142854
2025-10-13,6,Milk,Dairy,44,0,13,10,42,0,58.285714285714285,54.785714285714285
2025-10-14,6,Milk,Dairy,45,1,14,10,42,0,56.285714285714285,53.785714285714285
2025-10-15,6,Milk,Dairy,52,2,15,10,42,0,57.857142857142854,54.642857142857146
2025-10-16,6,Milk,Dairy,49,3,16,10,42,0,56.42857142857143,55.285714285714285
2025-10-17,6,Milk,Dairy,42,4,17,10,42,0,54.42857142857143,54.92857142857143
2025-10-18,6,Milk,Dairy,65,5,18,10,42,1,53.57142857142857,56.07142857142857
2025-10-19,6,Milk,Dairy,55,6,19,10,42,1,50.285714285714285,54.57142857142857
2025-10-20,6,Milk,Dairy,54,0,20,10,43,0,51.714285714285715,55.0
2025-10-21,6,Milk,Dairy,49,1,21,10,43,0,52.285714285714285,54.285714285714285
2025-10-22,6,Milk,Dairy,46,2,22,10,43,0,51.42857142857143,54.642857142857146
2025-10-23,6,Milk,Dairy,49,3,23,10,43,0,51.42857142857143,53.92857142857143
2025-10-24,6,Milk,Dairy,58,4,24,10,43,0,53.714285714285715,54.07142857142857
2025-10-25,6,Milk,Dairy,58,5,25,10,43,1,52.714285714285715,53.142857142857146
2025-10-26,6,Milk,Dairy,80,6,26,10,43,1,56.285714285714285,53.285714285714285
2025-10-27,6,Milk,Dairy,63,0,27,10,44,0,57.57142857142857,54.642857142857146
2025-10-28,6,Milk,Dairy,42,1,28,10,44,0,56.57142857142857,54.42857142857143
2025-10-29,6,Milk,Dairy,48,2,29,10,44,0,56.857142857142854,54.142857142857146
2025-10-30,6,Milk,Dairy,59,3,30,10,44,0,58.285714285714285,54.857142857142854
2025-10-31,6,Milk,Dairy,43,4,31,10,44,0,56.142857142857146,54.92857142857143
2025-11-01,6,Milk,Dairy,68,5,1,11,44,1,57.57142857142857,55.142857142857146
2025-11-02,6,Milk,Dairy,63,6,2,11,44,1,55.142857142857146,55.714285714285715
2025-11-03,6,Milk,Dairy,53,0,3,11,45,0,53.714285714285715,55.642857142857146
2025-11-04,6,Milk,Dairy,58,1,4,11,45,0,56.0,56.285714285714285
2025-11-05,6,Milk,Dairy,51,2,5,11,45,0,56.42857142857143,56.642857142857146
2025-11-06,6,Milk,Dairy,49,3,6,11,45,0,55.0,56.642857142857146
2025-11-07,6,Milk,Dairy,47,4,7,11,45,0,55.57142857142857,55.857142857142854
2025-11-08,6,Milk,Dairy,70,5,8,11,45,1,55.857142857142854,56.714285714285715
2025-11-09,6,Milk,Dairy,59,6,9,11,45,1,55.285714285714285,55.214285714285715
2025-11-10,6,Milk,Dairy,59,0,10,11,46,0,56.142857142857146,54.92857142857143
2025-11-11,6,Milk,Dairy,47,1,11,11,46,0,54.57142857142857,55.285714285714285
2025-11-12,6,Milk,Dairy,57,2,12,11,46,0,55.42857142857143,55.92857142857143
2025-11-13,6,Milk,Dairy,43,3,13,11,46,0,54.57142857142857,54.785714285714285
2025-11-14,6,Milk,Dairy,57,4,14,11,46,0,56.0,55.785714285714285
2025-11-15,6,Milk,Dairy,63,5,15,11,46,1,55.0,55.42857142857143
2025-11-16,6,Milk,Dairy,67,6,16,11,46,1,56.142857142857146,55.714285714285715
2025-11-17,6,Milk,Dairy,55,0,17,11,47,0,55.57142857142857,55.857142857142854
2025-11-18,6,Milk,Dairy,58,1,18,11,47,0,57.142857142857146,55.857142857142854
2025-11-19,6,Milk,Dairy,53,2,19,11,47,0,56.57142857142857,56.0
2025-11-20,6,Milk,Dairy,56,3,20,11,47,0,58.42857142857143,56.5
2025-11-21,6,Milk,Dairy,45,4,21,11,47,0,56.714285714285715,56.357142857142854
2025-11-22,6,Milk,Dairy,62,5,22,11,47,1,56.57142857142857,55.785714285714285
2025-11-23,6,Milk,Dairy,72,6,23,11,47,1,57.285714285714285,56.714285714285715
2025-11-24,6,Milk,Dairy,50,0,24,11,48,0,56.57142857142857,56.07142857142857
2025-11-25,6,Milk,Dairy,42,1,25,11,48,0,54.285714285714285,55.714285714285715
2025-11-26,6,Milk,Dairy,49,2,26,11,48,0,53.714285714285715,55.142857142857146
2025-11-27,6,Milk,Dairy,57,3,27,11,48,0,53.857142857142854,56.142857142857146
2025-11-28,6,Milk,Dairy,50,4,28,11,48,0,54.57142857142857,55.642857142857146
2025-11-29,6,Milk,Dairy,53,5,29,11,48,1,53.285714285714285,54.92857142857143
2025-11-30,6,Milk,Dairy,80,6,30,11,48,1,54.42857142857143,55.857142857142854
2025-12-01,6,Milk,Dairy,63,0,1,12,49,0,56.285714285714285,56.42857142857143
2025-12-02,6,Milk,Dairy,43,1,2,12,49,0,56.42857142857143,55.357142857142854
2025-12-03,6,Milk,Dairy,48,2,3,12,49,0,56.285714285714285,55.0
2025-12-04,6,Milk,Dairy,47,3,4,12,49,0,54.857142857142854,54.357142857142854
2025-12-05,6,Milk,Dairy,40,4,5,12,49,0,53.42857142857143,54.0
2025-12-06,6,Milk,Dairy,53,5,6,12,49,1,53.42857142857143,53.357142857142854
2025-12-07,6,Milk,Dairy,58,6,7,12,49,1,50.285714285714285,52.357142857142854
2025-12-08,6,Milk,Dairy,51,0,8,12,50,0,48.57142857142857,52.42857142857143
2025-12-09,6,Milk,Dairy,50,1,9,12,50,0,49.57142857142857,53.0
2025-12-10,6,Milk,Dairy,49,2,10,12,50,0,49.714285714285715,53.0
2025-12-11,6,Milk,Dairy,41,3,11,12,50,0,48.857142857142854,51.857142857142854
2025-12-12,6,Milk,Dairy,59,4,12,12,50,0,51.57142857142857,52.5
2025-12-13,6,Milk,Dairy,66,5,13,12,50,1,53.42857142857143,53.42857142857143
2025-12-14,6,Milk,Dairy,57,6,14,12,50,1,53.285714285714285,51.785714285714285
2025-12-15,6,Milk,Dairy,46,0,15,12,51,0,52.57142857142857,50.57142857142857
2025-12-16,6,Milk,Dairy,42,1,16,12,51,0,51.42857142857143,50.5
2025-12-17,6,Milk,Dairy,47,2,17,12,51,0,51.142857142857146,50.42857142857143
2025-12-18,6,Milk,Dairy,55,3,18,12,51,0,53.142857142857146,51.0
2025-12-19,6,Milk,Dairy,40,4,19,12,51,0,50.42857142857143,51.0
2025-12-20,6,Milk,Dairy,48,5,20,12,51,1,47.857142857142854,50.642857142857146
2025-12-21,6,Milk,Dairy,61,6,21,12,51,1,48.42857142857143,50.857142857142854
2025-12-22,6,Milk,Dairy,45,0,22,12,52,0,48.285714285714285,50.42857142857143
2025-12-23,6,Milk,Dairy,45,1,23,12,52,0,48.714285714285715,50.07142857142857
2025-12-24,6,Milk,Dairy,40,2,24,12,52,0,47.714285714285715,49.42857142857143
2025-12-25,6,Milk,Dairy,46,3,25,12,52,0,46.42857142857143,49.785714285714285
2025-12-26,6,Milk,Dairy,56,4,26,12,52,0,48.714285714285715,49.57142857142857
2025-12-27,6,Milk,Dairy,61,5,27,12,52,1,50.57142857142857,49.214285714285715
2025-12-28,6,Milk,Dairy,78,6,28,12,52,1,53.0,50.714285714285715
2025-12-29,6,Milk,Dairy,50,0,29,12,1,0,53.714285714285715,51.0
2025-12-30,6,Milk,Dairy,46,1,30,12,1,0,53.857142857142854,51.285714285714285
2025-12-31,6,Milk,Dairy,55,2,31,12,1,0,56.0,51.857142857142854
2026-01-01,6,Milk,Dairy,58,3,1,1,1,0,57.714285714285715,52.07142857142857
2026-01-02,6,Milk,Dairy,48,4,2,1,1,0,56.57142857142857,52.642857142857146
2026-01-03,6,Milk,Dairy,67,5,3,1,1,1,57.42857142857143,54.0
2026-01-04,6,Milk,Dairy,77,6,4,1,1,1,57.285714285714285,55.142857142857146
2026-01-05,6,Milk,Dairy,45,0,5,1,2,0,56.57142857142857,55.142857142857146
2026-01-06,6,Milk,Dairy,48,1,6,1,2,0,56.857142857142854,55.357142857142854
2026-01-07,6,Milk,Dairy,51,2,7,1,2,0,56.285714285714285,56.142857142857146
2026-01-08,6,Milk,Dairy,53,3,8,1,2,0,55.57142857142857,56.642857142857146
2026-01-09,6,Milk,Dairy,53,4,9,1,2,0,56.285714285714285,56.42857142857143
2026-01-10,6,Milk,Dairy,64,5,10,1,2,1,55.857142857142854,56.642857142857146
2026-01-11,6,Milk,Dairy,65,6,11,1,2,1,54.142857142857146,55.714285714285715
2026-01-12,6,Milk,Dairy,62,0,12,1,3,0,56.57142857142857,56.57142857142857
2026-01-13,6,Milk,Dairy,42,1,13,1,3,0,55.714285714285715,56.285714285714285
2026-01-14,6,Milk,Dairy,48,2,14,1,3,0,55.285714285714285,55.785714285714285
2026-01-15,6,Milk,Dairy,46,3,15,1,3,0,54.285714285714285,54.92857142857143
2026-01-16,6,Milk,Dairy,45,4,16,1,3,0,53.142857142857146,54.714285714285715
2026-01-17,6,Milk,Dairy,63,5,17,1,3,1,53.0,54.42857142857143
2026-01-18,6,Milk,Dairy,62,6,18,1,3,1,52.57142857142857,53.357142857142854
2026-01-19,6,Milk,Dairy,44,0,19,1,4,0,50.0,53.285714285714285
2026-01-20,6,Milk,Dairy,56,1,20,1,4,0,52.0,53.857142857142854
2026-01-21,6,Milk,Dairy,54,2,21,1,4,0,52.857142857142854,54.07142857142857
2026-01-22,6,Milk,Dairy,50,3,22,1,4,0,53.42857142857143,53.857142857142854
2026-01-23,6,Milk,Dairy,42,4,23,1,4,0,53.0,53.07142857142857
2026-01-24,6,Milk,Dairy,62,5,24,1,4,1,52.857142857142854,52.92857142857143
2026-01-25,6,Milk,Dairy,69,6,25,1,4,1,53.857142857142854,53.214285714285715
2026-01-26,6,Milk,Dairy,44,0,26,1,5,0,53.857142857142854,51.92857142857143
2026-01-27,6,Milk,Dairy,40,1,27,1,5,0,51.57142857142857,51.785714285714285
2026-01-28,6,Milk,Dairy,56,2,28,1,5,0,51.857142857142854,52.357142857142854
2026-01-29,6,Milk,Dairy,58,3,29,1,5,0,53.0,53.214285714285715
2026-01-30,6,Milk,Dairy,55,4,30,1,5,0,54.857142857142854,53.92857142857143
2026-01-31,6,Milk,Dairy,57,5,31,1,5,1,54.142857142857146,53.5
2026-02-01,6,Milk,Dairy,57,6,1,2,5,1,52.42857142857143,53.142857142857146
2026-02-02,6,Milk,Dairy,57,0,2,2,6,0,54.285714285714285,54.07142857142857
2026-02-03,6,Milk,Dairy,45,1,3,2,6,0,55.0,53.285714285714285
2026-02-04,6,Milk,Dairy,59,2,4,2,6,0,55.42857142857143,53.642857142857146
2026-02-05,6,Milk,Dairy,47,3,5,2,6,0,53.857142857142854,53.42857142857143
2026-02-06,6,Milk,Dairy,50,4,6,2,6,0,53.142857142857146,54.0
2026-02-07,6,Milk,Dairy,61,5,7,2,6,1,53.714285714285715,53.92857142857143
2026-02-08,6,Milk,Dairy,58,6,8,2,6,1,53.857142857142854,53.142857142857146
2026-02-09,6,Milk,Dairy,51,0,9,2,7,0,53.0,53.642857142857146
2026-02-10,6,Milk,Dairy,52,1,10,2,7,0,54.0,54.5
2026-02-11,6,Milk,Dairy,51,2,11,2,7,0,52.857142857142854,54.142857142857146
2026-02-12,6,Milk,Dairy,54,3,12,2,7,0,53.857142857142854,53.857142857142854
2026-02-13,6,Milk,Dairy,53,4,13,2,7,0,54.285714285714285,53.714285714285715
2026-02-14,6,Milk,Dairy,69,5,14,2,7,1,55.42857142857143,54.57142857142857
2026-02-15,6,Milk,Dairy,81,6,15,2,7,1,58.714285714285715,56.285714285714285
2026-02-16,6,Milk,Dairy,55,0,16,2,8,0,59.285714285714285,56.142857142857146
2026-02-17,6,Milk,Dairy,56,1,17,2,8,0,59.857142857142854,56.92857142857143
2026-02-18,6,Milk,Dairy,55,2,18,2,8,0,60.42857142857143,56.642857142857146
2026-02-19,6,Milk,Dairy,56,3,19,2,8,0,60.714285714285715,57.285714285714285
2026-02-20,6,Milk,Dairy,52,4,20,2,8,0,60.57142857142857,57.42857142857143
2026-02-21,6,Milk,Dairy,61,5,21,2,8,1,59.42857142857143,57.42857142857143
2026-02-22,6,Milk,Dairy,72,6,22,2,8,1,58.142857142857146,58.42857142857143
2026-02-23,6,Milk,Dairy,54,0,23,2,9,0,58.0,58.642857142857146
2026-02-24,6,Milk,Dairy,44,1,24,2,9,0,56.285714285714285,58.07142857142857
2026-02-25,6,Milk,Dairy,56,2,25,2,9,0,56.42857142857143,58.42857142857143
2026-02-26,6,Milk,Dairy,43,3,26,2,9,0,54.57142857142857,57.642857142857146
2026-02-27,6,Milk,Dairy,42,4,27,2,9,0,53.142857142857146,56.857142857142854
2026-02-28,6,Milk,Dairy,60,5,28,2,9,1,53.0,56.214285714285715
2026-03-01,6,Milk,Dairy,69,6,1,3,9,1,52.57142857142857,55.357142857142854
2026-03-02,6,Milk,Dairy,62,0,2,3,10,0,53.714285714285715,55.857142857142854
2026-03-03,6,Milk,Dairy,51,1,3,3,10,0,54.714285714285715,55.5
2026-03-04,6,Milk,Dairy,55,2,4,3,10,0,54.57142857142857,55.5
2026-03-05,6,Milk,Dairy,42,3,5,3,10,0,54.42857142857143,54.5
2026-03-06,6,Milk,Dairy,53,4,6,3,10,0,56.0,54.57142857142857
2026-03-07,6,Milk,Dairy,52,5,7,3,10,1,54.857142857142854,53.92857142857143
2026-03-08,6,Milk,Dairy,64,6,8,3,10,1,54.142857142857146,53.357142857142854
2026-03-09,6,Milk,Dairy,56,0,9,3,11,0,53.285714285714285,53.5
2026-03-10,6,Milk,Dairy,46,1,10,3,11,0,52.57142857142857,53.642857142857146
2026-03-11,6,Milk,Dairy,56,2,11,3,11,0,52.714285714285715,53.642857142857146
2026-03-12,6,Milk,Dairy,45,3,12,3,11,0,53.142857142857146,53.785714285714285
2026-03-13,6,Milk,Dairy,51,4,13,3,11,0,52.857142857142854,54.42857142857143
2026-03-14,6,Milk,Dairy,50,5,14,3,11,1,52.57142857142857,53.714285714285715
2026-03-15,6,Milk,Dairy,68,6,15,3,11,1,53.142857142857146,53.642857142857146
2026-03-16,6,Milk,Dairy,55,0,16,3,12,0,53.0,53.142857142857146
2026-03-17,6,Milk,Dairy,59,1,17,3,12,0,54.857142857142854,53.714285714285715
2026-03-18,6,Milk,Dairy,51,2,18,3,12,0,54.142857142857146,53.42857142857143
2026-03-19,6,Milk,Dairy,57,3,19,3,12,0,55.857142857142854,54.5
2026-03-20,6,Milk,Dairy,54,4,20,3,12,0,56.285714285714285,54.57142857142857
2026-03-21,6,Milk,Dairy,60,5,21,3,12,1,57.714285714285715,55.142857142857146
2026-03-22,6,Milk,Dairy,61,6,22,3,12,1,56.714285714285715,54.92857142857143
2026-03-23,6,Milk,Dairy,45,0,23,3,13,0,55.285714285714285,54.142857142857146
2026-03-24,6,Milk,Dairy,42,1,24,3,13,0,52.857142857142854,53.857142857142854
2026-03-25,6,Milk,Dairy,52,2,25,3,13,0,53.0,53.57142857142857
2026-03-26,6,Milk,Dairy,55,3,26,3,13,0,52.714285714285715,54.285714285714285
2026-03-27,6,Milk,Dairy,50,4,27,3,13,0,52.142857142857146,54.214285714285715
2026-03-28,6,Milk,Dairy,61,5,28,3,13,1,52.285714285714285,55.0
2026-03-29,6,Milk,Dairy,67,6,29,3,13,1,53.142857142857146,54.92857142857143
2026-03-30,6,Milk,Dairy,51,0,30,3,14,0,54.0,54.642857142857146
2026-03-31,6,Milk,Dairy,55,1,31,3,14,0,55.857142857142854,54.357142857142854
2026-04-01,6,Milk,Dairy,58,2,1,4,14,0,56.714285714285715,54.857142857142854
2026-04-02,6,Milk,Dairy,50,3,2,4,14,0,56.0,54.357142857142854
2026-04-03,6,Milk,Dairy,50,4,3,4,14,0,56.0,54.07142857142857
2026-04-04,6,Milk,Dairy,50,5,4,4,14,1,54.42857142857143,53.357142857142854
2026-04-05,6,Milk,Dairy,56,6,5,4,14,1,52.857142857142854,53.0
2026-04-06,6,Milk,Dairy,63,0,6,4,15,0,54.57142857142857,54.285714285714285
2026-04-07,6,Milk,Dairy,53,1,7,4,15,0,54.285714285714285,55.07142857142857
2026-04-08,6,Milk,Dairy,58,2,8,4,15,0,54.285714285714285,55.5
2026-04-09,6,Milk,Dairy,53,3,9,4,15,0,54.714285714285715,55.357142857142854
2026-04-10,6,Milk,Dairy,56,4,10,4,15,0,55.57142857142857,55.785714285714285
2026-04-11,6,Milk,Dairy,51,5,11,4,15,1,55.714285714285715,55.07142857142857
2026-04-12,6,Milk,Dairy,60,6,12,4,15,1,56.285714285714285,54.57142857142857
2026-04-13,6,Milk,Dairy,56,0,13,4,16,0,55.285714285714285,54.92857142857143
2026-04-14,6,Milk,Dairy,42,1,14,4,16,0,53.714285714285715,54.0
2026-04-15,6,Milk,Dairy,55,2,15,4,16,0,53.285714285714285,53.785714285714285
2026-04-16,6,Milk,Dairy,59,3,16,4,16,0,54.142857142857146,54.42857142857143
2026-04-17,6,Milk,Dairy,42,4,17,4,16,0,52.142857142857146,53.857142857142854
2026-04-18,6,Milk,Dairy,68,5,18,4,16,1,54.57142857142857,55.142857142857146
2026-04-19,6,Milk,Dairy,68,6,19,4,16,1,55.714285714285715,56.0
2026-04-20,6,Milk,Dairy,58,0,20,4,17,0,56.0,55.642857142857146
2026-04-21,6,Milk,Dairy,56,1,21,4,17,0,58.0,55.857142857142854
2026-04-22,6,Milk,Dairy,52,2,22,4,17,0,57.57142857142857,55.42857142857143
2026-04-23,6,Milk,Dairy,59,3,23,4,17,0,57.57142857142857,55.857142857142854
